filename,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,mfcc14_mean,mfcc14_std,mfcc15_mean,mfcc15_std,mfcc16_mean,mfcc16_std,mfcc17_mean,mfcc17_std,mfcc18_mean,mfcc18_std,mfcc19_mean,mfcc19_std,mfcc20_mean,mfcc20_std,label
blues.00000_noisy.wav,blues,-30.603399393122896,48.71320051304183,16.28997540596711,12.818566492066873,10.301767963178367,3.8977624265455133,1.1188196328197182,1.7681544135766587,0.20370393526346903,0.2179789503783547,0.7269349691935848,1.735304354980775,1.9933970927979863,0.23219050213814454,-1.243677082205505,-1.232354636741312,-0.3372952151273585,-1.0034793460681457,-0.880594304260514,-1.2168967478990809,24.496440748936063,16.529837091444808,8.528178018068619,8.729064986472146,9.355447395030685,6.613176447217163,5.927005124956131,6.331013739887841,5.847246997120258,5.178145430978484,5.0702551924620245,5.150839887836835,4.769344707384123,4.808860770202034,5.139318851646115,5.273732413452142,4.791782034725925,5.048515519291351,5.4264450689939565,5.071982669787779
blues.00001_noisy.wav,blues,-55.50794806661873,32.88145408637644,20.652001351449364,14.06990349062997,10.693227966606644,7.500932333896158,5.408294914171257,5.602067928193853,2.732575333276516,2.5492025039440436,1.918388068096986,1.0051102144823965,0.8128860678525126,0.19317398674372463,-0.606700921797541,-1.005575478955803,-0.22879607825425036,-0.2200037435277957,-0.12396228203220591,-1.001226826993018,21.060049804231525,17.994168747331468,10.924204386242044,9.053653553808255,8.699647198905481,7.3610052736513785,6.471656351855387,5.825777488669337,5.500245117626293,5.318489163882663,5.368523669574241,5.395691981466812,4.9669356590062455,5.137008065321145,5.106109302549458,4.6216429629356375,4.219089895314587,4.165210707489773,4.515991091755753,4.494662136304176
blues.00002_noisy.wav,blues,-11.000613121786737,62.62762565713588,11.310863954965175,4.484095787915551,7.038975894936205,6.480406272755308,2.012798339489185,-0.6580801878670082,-0.3590613651020093,-0.5828992815877506,-2.647304098856883,-2.5176467341426823,-2.54464242703561,-4.693190106454497,-3.808035601274086,-2.2633162956273023,-3.5350063048424567,-3.738184166648279,-2.4149593947946424,-3.1191928682216736,27.181666864876547,17.294415762730612,13.242495083296115,9.485079068472762,7.6153446316177495,6.038519839850831,7.203881339751142,7.291095697209979,5.355130243895373,5.295107812295693,5.858180272592521,5.42890910000988,4.892663895052647,4.8312092079674605,4.929943481886522,5.1746667836556215,5.515138398837642,5.909583589642237,5.2818007080101355,4.919981623560199
blues.00003_noisy.wav,blues,-50.40539923319546,41.04634486601233,24.919536662260636,14.249474886713172,8.916497012748948,6.163036111112706,4.7233699448982644,4.176185395870114,3.706944597029143,3.2459543182875503,2.188841710781273,1.6055263791355294,0.8132056130184913,-0.15822051234647416,-0.5948098807611627,-0.7055570224701329,-0.5797277336097794,-0.4554579311451312,-0.5113043212004516,-0.8663958111313147,21.651707639387677,18.876690219902784,9.168081929889055,7.227283587314305,7.4722939914772155,6.301155446173515,6.109646108653485,5.995260697563584,5.446771013088085,5.378333394602957,5.1481854760301715,4.702027264014152,4.627681351352065,4.801854503971047,5.101703596629229,4.718821930382932,4.199256912739747,3.911740445038193,3.996897273616245,4.03262367919698
blues.00004_noisy.wav,blues,-42.76715824464401,33.67392326386417,4.859390881572233,-2.3620811659087138,-7.1195190640043124,-4.45264723939887,-5.181468551470993,-5.851725989068159,-3.948098540809752,-2.6694112260037874,-3.988117782682093,-4.272647114836643,-2.6107484606736446,-5.056720743346705,-4.968571276986805,-2.877851477300721,-2.4722363050190426,-0.9957539286435693,-2.562122898102673,-5.613638768105471,24.002462368124146,14.774686459892857,9.86649853617008,8.30897756612582,9.029460270268313,5.661598465250577,6.419190591335302,5.919732827878701,5.671226182995665,5.198054600549075,5.39734412396439,6.160883898425818,6.765067728581288,6.043306345701497,5.985497306448093,6.130475071311186,5.514942178767714,4.944262049966779,5.639129699911383,5.653718568816309
blues.00005_noisy.wav,blues,-44.281642937251085,31.347972125707358,11.334205362334075,5.721058467846048,-3.5807387388707226,-1.8796494380479327,-5.541336279114104,-3.9027360034897525,-3.8257306006330185,-4.348114316637734,-4.933567772622846,-4.966746569489266,-4.523351115042684,-6.730124806709578,-3.9060075758012296,-2.788416311485403,-2.5383543120204908,-1.1874960627613178,-2.288701779784644,-3.5326730091056793,24.529128540657826,20.26185268744262,10.28167337293634,8.633601374033837,8.4530447333717,6.999387384703994,6.574775482933333,5.4338145295845495,5.57874988542914,5.13697470865911,5.213795179004782,4.761788426893998,6.373311105752164,5.1826533494866975,5.29193334643366,4.75534817057505,4.812161813208346,4.34252078517316,4.251233095117484,4.991816870233567
blues.00006_noisy.wav,blues,-41.53419373715467,31.945930590957317,3.270513894089203,9.403375314177282,8.991816061909853,-1.3795218281324493,-7.362683546085962,-4.341418692132647,-2.3698188653957186,-4.2244986982322,-4.743356163297076,-3.5826067604728222,-4.209689249929699,-6.629670796638332,-5.35344398166813,-6.129474694561214,-7.253578676312209,-4.956884949252271,-3.75813830154094,-4.010185145154152,31.95329054274312,17.628646899594433,15.360752522665036,9.52805537926521,13.490776106191221,6.742982646577567,9.309939582383363,6.1179685785684494,5.726509492693299,6.121078793348734,5.537825353042264,4.82698375321676,5.122562066055004,5.178719184962016,5.955173238826225,6.6290659434159664,5.834534425979919,4.562891556102852,5.3315103991339585,6.0391360304191375
blues.00007_noisy.wav,blues,-43.03527845966438,36.007912570859986,12.169369974993614,13.152044995912519,9.537425144952692,2.0961264437476874,-2.62682697417685,-2.7759420094274687,-3.470586702752136,-4.407449897511283,-5.82426893190399,-4.90977924602381,-3.858866318740738,-6.910185615434697,-7.230041435940479,-6.869990795595561,-8.237950018443554,-7.5751535905563445,-5.846143074457929,-6.05794964019639,27.077806004362763,16.57050155742451,14.60173992011675,10.140870969038469,10.673636334369672,7.672960362738578,7.2716918251598015,6.846149060887763,5.8484006401936615,5.934001448851873,6.820316507510375,4.7085835383461685,5.883178326972751,4.901213803723627,5.759963206573127,5.56710376598304,5.108448784385462,5.016862596825183,4.991424162009567,4.628945970084402
blues.00008_noisy.wav,blues,-32.38255793633047,47.315642119182506,19.101211623061324,15.475709375558315,10.299879221149105,4.221117805732952,1.8688428271720452,4.6493581887720765,4.908583338190287,5.631534694365165,3.2752951883628336,-0.7645621890429123,-2.275705132491096,-1.0876827202794894,-1.402160423577198,-3.455944792744507,-3.070037225303315,0.856365486893412,2.5515154084089042,-1.8061265276201535,22.80867137536206,14.370586974700903,8.272937326062708,8.7459952790355,7.3975220638749155,6.749030227517807,6.096269567907829,6.044329806235497,5.213404499593387,5.140157764300038,5.218594248289658,4.718720589945446,5.016510723611894,4.1270521580753,4.298086862128627,4.6804715549188165,4.549220939962432,4.639618554576058,4.612129681062315,4.104905770766858
blues.00009_noisy.wav,blues,-59.29018752939524,23.346317291341034,10.235734331779543,6.86876946866155,-1.1457173278031818,-2.198577172118676,-0.1629887205474593,-2.2767532939803083,-3.6347807620579426,-1.4929862330940913,-1.40192206729105,-1.167864430374303,-0.31322627864794317,-2.4044594485773105,-2.3320053125010216,-1.573159692007836,-1.712659016478749,-0.8360296374322862,0.28558875599292954,-0.23494714690013216,22.10330464677287,15.18959922667317,7.968096433733052,8.602120197031756,9.45330755938903,8.142226286191578,5.007495837582545,5.1103816692436315,5.593796648069327,5.416549426884779,5.448335793618826,6.282362605474011,5.947327795784116,6.000488002469499,5.936975017741335,4.718797345445982,5.501984368563785,5.825382329753736,5.672104896423339,7.158254821629001
