filename,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,mfcc14_mean,mfcc14_std,mfcc15_mean,mfcc15_std,mfcc16_mean,mfcc16_std,mfcc17_mean,mfcc17_std,mfcc18_mean,mfcc18_std,mfcc19_mean,mfcc19_std,mfcc20_mean,mfcc20_std,label
blues.000000s_to5s.wav,-119.04661560058594, 47.35226666362942, 124.37451934814453, 15.83033573988523, -22.89531898498535, 18.10018408662061, 42.13384246826172, 12.581954833489275, -7.052344799041748, 12.263007039136987, 20.022586822509766, 8.60753438805121, -16.10013771057129, 7.8901989466495, 17.927587509155273, 8.869054612946465, -12.5857572555542, 9.143994945523426, 12.421998023986816, 9.478360322728266, -9.123082160949707, 7.860708509337115, 9.02404499053955, 6.544906713527748, -5.63036584854126, 5.376112657797767, 7.12966775894165, 6.868429466685961, -8.727941513061523, 6.512369123014625, -2.056633234024048, 6.785788267844972, -3.9538636207580566, 6.156306597610507, 0.6971843242645264, 6.6080068815262205, -2.858020067214966, 7.574716730876727, 2.818025827407837, 7.936855895065983,blues
blues.000005s_to10s.wav,-131.87393188476562, 55.006267672598966, 116.83155059814453, 14.37237894776062, -14.44262981414795, 12.406524962389959, 48.357852935791016, 14.118161286409629, -4.52286958694458, 11.910334086078068, 22.3796443939209, 9.446080935117635, -12.187914848327637, 9.087603741634357, 16.29928970336914, 7.184169788327154, -12.953543663024902, 9.613734224830562, 11.839030265808105, 6.429512444199199, -9.19123649597168, 7.015175586829369, 10.141205787658691, 6.869099274763876, -3.211501359939575, 7.172349827257501, 7.659581184387207, 5.848165459105202, -3.018554449081421, 7.459492354765806, 3.5711824893951416, 8.725884796648907, -2.2028470039367676, 5.607192330923666, 0.30107957124710083, 6.578960144512443, -2.852494478225708, 7.781076077793174, 2.237171173095703, 5.71543282566192,blues
blues.0000010s_to15s.wav,-108.93013000488281, 49.42724541326504, 134.333251953125, 17.230202386602656, -19.547109603881836, 12.300883576476618, 40.93204879760742, 10.958837833789689, -13.690533638000488, 11.33850566750951, 19.31077766418457, 9.798220551060643, -15.369346618652344, 7.9553116106828865, 18.768810272216797, 7.981688856946294, -16.167280197143555, 9.733794880956225, 13.737661361694336, 7.383540973445711, -9.008088111877441, 8.4011369801576, 13.818772315979004, 7.693521681382466, -6.316024303436279, 6.589278277163321, 6.681478500366211, 5.655800016370541, -8.634137153625488, 6.756287066167094, 1.2235833406448364, 6.188781725523213, -1.3808687925338745, 6.615249634061216, 1.7406502962112427, 6.896011478484133, -3.1851816177368164, 6.588664902825304, 1.483473300933838, 5.64000239630023,blues
blues.0000015s_to20s.wav,-102.45733642578125, 51.13417445208885, 113.58946228027344, 20.03712622115608, -16.05258560180664, 13.83350437962132, 43.91484451293945, 12.073714024382532, -10.215028762817383, 10.984171958725643, 19.81399917602539, 9.91023593742866, -13.167909622192383, 7.609638758631043, 15.956567764282227, 7.798586678091187, -12.070598602294922, 7.754569569388953, 13.17998218536377, 6.866592747474781, -8.972612380981445, 8.116816571076198, 9.734604835510254, 6.069705805631802, -4.735422611236572, 6.278970062456764, 6.106247425079346, 6.606416353613271, -5.954108715057373, 5.147157549958348, 2.2051925659179688, 5.697994475687216, -2.3874001502990723, 5.65742597726355, -0.20368671417236328, 6.4556954356094005, -3.081117630004883, 5.948375623008427, 3.054738759994507, 5.07284486112836,blues
blues.0000020s_to25s.wav,-107.68376159667969, 45.348302649867904, 125.12886810302734, 15.430686482699812, -20.659879684448242, 16.62040523935781, 41.45274353027344, 10.671114242170193, -11.047018051147461, 13.816536055414455, 19.319599151611328, 9.077353204852658, -16.543672561645508, 8.085064267637232, 16.574617385864258, 9.004870533432964, -17.38100242614746, 8.647163541623687, 11.988320350646973, 7.328267978801513, -9.528324127197266, 7.354775554486703, 10.596989631652832, 6.7651661474174665, -5.439558029174805, 6.751022852530883, 6.837852954864502, 5.378967528706378, -5.044946193695068, 6.60307070805911, 3.496854066848755, 6.336606423070024, -3.3249127864837646, 5.07675387518903, -0.1250268667936325, 5.435920839525504, -2.8955767154693604, 5.367910066365574, -0.1853078305721283, 6.628633333213092,blues
blues.000010s_to5s.wav,-231.15512084960938, 108.50349746839004, 117.47026062011719, 19.798417010177502, 13.82862663269043, 23.822057850536854, 40.756343841552734, 15.357236528583478, 6.619224548339844, 17.55848683716606, 23.242311477661133, 9.50893964843094, -7.10842227935791, 18.967498775368586, 25.853500366210938, 9.821822959998876, -7.422364711761475, 15.343235200385143, 11.777145385742188, 10.949660271428815, -1.512367606163025, 9.455820525841563, 10.808446884155273, 7.385606002463601, -1.1850066184997559, 8.183660677283205, 8.139083862304688, 7.426445617799082, -2.314997434616089, 6.02363444231129, 2.7752535343170166, 7.156550455042692, -1.5230464935302734, 6.5488664019113125, -1.0128331184387207, 4.700201053147722, -0.2862820625305176, 5.67828324004592, -0.8623424172401428, 5.54685978589865,blues
blues.000015s_to10s.wav,-214.91249084472656, 83.28504635466845, 148.22113037109375, 21.19388225287287, -15.970133781433105, 35.175801589850956, 40.44557189941406, 14.313920968570617, 6.0947346687316895, 13.510084101652764, 15.26791000366211, 14.030675540008586, -7.567451477050781, 10.265395728502911, 21.71277618408203, 9.834348155901171, -5.30448055267334, 9.76586718151737, 10.973245620727539, 9.665345471429106, -6.445499897003174, 7.340880443322372, 4.572434425354004, 9.675922906598423, -3.79481840133667, 7.988429158015259, 2.7591609954833984, 8.67071759783545, -7.624807357788086, 8.585532378666912, -3.0188255310058594, 7.531016988751744, 1.9564952850341797, 8.612194773293659, 1.5123679637908936, 8.595335536919332, -2.11910080909729, 8.84348115509923, 0.7819998860359192, 8.749337626943,blues
blues.0000110s_to15s.wav,-213.0358428955078, 88.8550059971344, 126.73181915283203, 25.845329334339613, 1.4732177257537842, 17.067746274766765, 33.02185821533203, 19.027897884373687, -1.8207745552062988, 12.881160684542236, 28.617097854614258, 11.847077375298404, -15.294803619384766, 16.46542085325461, 24.24179458618164, 14.277893048829357, -15.084253311157227, 12.714931794865707, 14.661437034606934, 9.90661880132987, -0.9775760769844055, 10.17367670212904, 13.568982124328613, 10.20183178937628, -5.260357856750488, 8.435062146122904, 2.4376182556152344, 7.70179848918639, -7.789751052856445, 7.2671080302971065, 5.886361598968506, 8.376212496375757, 0.27779656648635864, 7.530250000922306, -0.452465295791626, 7.436107727364604, -2.9006011486053467, 6.388601184216988, 0.44858625531196594, 6.10788537478340,blues
blues.0000115s_to20s.wav,-230.86354064941406, 78.12006177364071, 122.09528350830078, 21.914424269406823, 20.77475357055664, 13.305186393525364, 44.56875991821289, 16.170018840876523, 0.22337688505649567, 18.092692165040084, 27.198436737060547, 12.230123313785054, -10.857502937316895, 10.63565796259375, 26.225425720214844, 9.754039287836894, -14.729854583740234, 11.50828894968423, 15.647461891174316, 10.418721161909277, -15.37010669708252, 9.194928229012275, 5.145997047424316, 8.517045793508085, -0.9068591594696045, 7.945451006578523, 5.402963638305664, 6.454694655881717, -8.00554084777832, 7.615030500155027, 3.3121957778930664, 6.019869666534987, -0.11251059919595718, 7.559841242836916, -0.20032253861427307, 6.415736490214218, -2.393981456756592, 6.319242874409882, 1.9000518321990967, 7.32166180871490,blues
blues.0000120s_to25s.wav,-164.47952270507812, 64.0300938678945, 114.34071350097656, 22.742316616206537, 9.724194526672363, 15.978649291589997, 31.345624923706055, 14.883121744535881, -6.506777763366699, 15.736101373456219, 25.161195755004883, 9.808665647760337, -16.468952178955078, 10.666552941367692, 26.697566986083984, 11.308573339294837, -18.189605712890625, 10.650628013559803, 18.06759262084961, 9.675546607734546, -11.803316116333008, 8.997664598835074, 5.01199197769165, 9.434762514971174, -3.467193841934204, 7.559200695465598, 7.9134016036987305, 7.70991397795563, -8.387354850769043, 5.8718590685876615, 2.301290988922119, 6.567039621525593, -4.56436014175415, 5.74805058936823, 1.0373936891555786, 6.98973856474413, 1.3436894416809082, 8.29000811501159, -1.0677390098571777, 6.72078789024827,blues
